AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;SG_UF_PROGRAMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;ANO_INICIO_PROGRAMA;AN_INICIO_CURSO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA;DS_CLIENTELA_QUADRIENAL_2017
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31021018;693;UNIRIO;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31021018156P1;ECOTURISMO E CONSERVAÇÃO;ECOTOURISM AND CONSERVATION;RJ;MESTRADO PROFISSIONAL;4;2016;2016;NÃO;NA;EM FUNCIONAMENTO;10MAR2016:00:00:00;120840;56950;ACOMPANHAMENTO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014001P4;ENGENHARIA DE PRODUÇÃO E SISTEMAS;GRADUATE PROGRAM IN PRODUCTION AND SYSTEMS ENGINEERING;RJ;MESTRADO/DOUTORADO;4;1992;1992/2016;NÃO;NA;EM FUNCIONAMENTO;24DEC2012:00:00:00;123804;59697;AVALIAÇÃO
2016;MULTIDISCIPLINAR;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014003P7;ENGENHARIA MECÂNICA E TECNOLOGIA DE MATERIAIS;MECHANICAL ENGINEERING AND MATERIALS TECHNOLOGY;RJ;MESTRADO/DOUTORADO;3;2008;2008/2016;NÃO;NA;EM FUNCIONAMENTO;27APR2012:00:00:00;125268;60923;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014004P3;ENGENHARIA ELÉTRICA;ELECTRICAL ENGINEERING;RJ;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;03DEC2013:00:00:00;121929;57981;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014005P0;CIÊNCIA TECNOLOGIA E EDUCAÇÃO;GRADUATE PROGRAM IN SCIENCE, TECHNOLOGY AND EDUCATION;RJ;MESTRADO/DOUTORADO;4;2010;2010/2013;NÃO;NA;EM FUNCIONAMENTO;05JUL2012:00:00:00;121620;57688;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014006P6;RELAÇÕES ÉTNICO-RACIAIS;POSTGRADUATE PROGRAM IN ETHNIC AND RACIAL RELATIONS;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;04JUN2013:00:00:00;122795;58772;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014007P2;INSTRUMENTAÇÃO E ÓPTICA APLICADA;INSTRUMENTATION AND APPLIED OPTICS;RJ;DOUTORADO;4;2015;2015;SIM;UFF;EM FUNCIONAMENTO;11AUG2014:00:00:00;121370;57469;ACOMPANHAMENTO
2016;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31022014008P9;FILOSOFIA E ENSINO;PHILOSOPHY AND TEACHING;RJ;MESTRADO PROFISSIONAL;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;10APR2015:00:00:00;121131;57211;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;31022014;593;CEFET/RJ;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31022014009P5;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;RJ;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;29JUN2016:00:00:00;122152;58160;ACOMPANHAMENTO
2016;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;31025013;663;UNIVERSO;UNIVERSIDADE SALGADO DE OLIVEIRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;NITERÓI;ACADÊMICO;31025013002P0;CIÊNCIAS DA ATIVIDADE FÍSICA;PHYSICAL ACTIVITY SCIENCES;RJ;MESTRADO;3;2006;2006;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;123292;59217;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA DO BRASIL;NÃO SE APLICA;40;HISTÓRIA;31025013;663;UNIVERSO;UNIVERSIDADE SALGADO DE OLIVEIRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;NITERÓI;ACADÊMICO;31025013003P6;HISTÓRIA;HISTORY;RJ;MESTRADO;4;2006;2006;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;122906;58904;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA SOCIAL;NÃO SE APLICA;37;PSICOLOGIA;31025013;663;UNIVERSO;UNIVERSIDADE SALGADO DE OLIVEIRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;NITERÓI;ACADÊMICO;31025013004P2;PSICOLOGIA;POSTGRADUATE PROGRAM IN PSYCHOLOGY;RJ;MESTRADO/DOUTORADO;4;2006;2006/2012;NÃO;NA;EM FUNCIONAMENTO;07MAR2013:00:00:00;124435;60214;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;31027016;140;USS;UNIVERSIDADE SEVERINO SOMBRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;VASSOURAS;PROFISSIONAL;31027016002P2;EDUCAÇÃO MATEMÁTICA;PROFESSIONAL MASTERS IN MATHEMATICS EDUCATION;RJ;MESTRADO PROFISSIONAL;3;2008;2008;NÃO;NA;EM FUNCIONAMENTO;31AUG2012:00:00:00;124873;60586;AVALIAÇÃO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31027016;140;USS;UNIVERSIDADE SEVERINO SOMBRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;VASSOURAS;PROFISSIONAL;31027016003P9;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;RJ;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;21OCT2013:00:00:00;125353;60966;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;31027016;140;USS;UNIVERSIDADE SEVERINO SOMBRA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;VASSOURAS;PROFISSIONAL;31027016004P5;CIÊNCIAS APLICADAS EM SAÚDE;APPLIED HEALTH SCIENCES;RJ;MESTRADO PROFISSIONAL;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;27JUN2016:00:00:00;123993;59873;ACOMPANHAMENTO
2016;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31030017001P3;ODONTOLOGIA;DENTISTRY;RJ;MESTRADO PROFISSIONAL;4;2003;2003;NÃO;NA;EM FUNCIONAMENTO;15APR2013:00:00:00;123582;59495;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31030017003P6;PSICANÁLISE, SAÚDE E SOCIEDADE;PSYCHOANALYSIS, HEALTH AND SOCIETY;RJ;MESTRADO PROFISSIONAL;4;2006;2006;NÃO;NA;EM FUNCIONAMENTO;28JUN2013:00:00:00;119515;55799;AVALIAÇÃO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31030017004P2;CIÊNCIAS DO MEIO AMBIENTE;MASTER IN ENVIRONMENTAL SCIENCES;RJ;MESTRADO PROFISSIONAL;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;15APR2013:00:00:00;125103;60781;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31030017005P9;PSICANÁLISE, SAÚDE E SOCIEDADE;PSYCHOANALYSIS, HEALTH AND SOCIETY;RJ;DOUTORADO;4;2013;2013;NÃO;NA;EM FUNCIONAMENTO;15APR2013:00:00:00;119482;55772;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31030017006P5;DIREITO;GRADUATE PROGRAM IN LAW;RJ;MESTRADO/DOUTORADO;4;2014;2014/2014;NÃO;NA;EM FUNCIONAMENTO;27OCT2014:00:00:00;124833;60546;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31032010002P6;DIREITO;MASTER OF LAWS PROGRAM;RJ;MESTRADO;3;1995;1995;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;125229;60904;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;PESQUISA OPERACIONAL;NÃO SE APLICA;13;ENGENHARIAS III;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;PROFISSIONAL;31032010003P2;PESQUISA OPERACIONAL E INTELIGÊNCIA COMPUTACIONAL;OPERATIONAL RESEARCH AND COMPUTATIONAL INTELLIGENCE;RJ;MESTRADO PROFISSIONAL;4;2006;2006;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;124420;60233;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31032010006P1;ECONOMIA E GESTÃO EMPRESARIAL;ECONOMICS AND BUSINESS MANAGEMENT;RJ;MESTRADO PROFISSIONAL;3;1992;1992;NÃO;NA;EM FUNCIONAMENTO;10DEC2013:00:00:00;122358;58362;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;PROFISSIONAL;31032010007P8;PLANEJAMENTO REGIONAL E GESTÃO DA CIDADE;REGIONAL PLANNING AND MANAGEMENT OF THE CITY;RJ;MESTRADO PROFISSIONAL;4;2001;2001;NÃO;NA;EM FUNCIONAMENTO;10JUL2013:00:00:00;124292;60114;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31032010008P4;ENGENHARIA DE PRODUÇÃO;INDUSTRIAL ENGINEERING;RJ;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;10DEC2013:00:00:00;123025;58982;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31032010010P9;SOCIOLOGIA E POLÍTICA;POLITICAL SOCIOLOGY;RJ;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;21AUG2015:00:00:00;122523;58524;ACOMPANHAMENTO
2016;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;31032010;1153;UCAM;UNIVERSIDADE CÂNDIDO MENDES;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RIO DE JANEIRO;ACADÊMICO;31032010011P5;PLANEJAMENTO REGIONAL E GESTÃO DA CIDADE;REGIONAL PLANNING AND URBAN MANAGEMENT;RJ;DOUTORADO;4;2016;2016;NÃO;NA;EM FUNCIONAMENTO;07OCT2015:00:00:00;124284;60108;ACOMPANHAMENTO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016001P2;PRODUÇÃO VEGETAL;PLANT SCIENCE POSGRADUATE PROGRAM;RJ;MESTRADO/DOUTORADO;5;1994;1994/1994;NÃO;NA;EM FUNCIONAMENTO;08NOV2013:00:00:00;125433;61044;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016002P9;BIOCIÊNCIAS E BIOTECNOLOGIA;BIOSCIENCE AND BIOTECHNOLOGY;RJ;MESTRADO/DOUTORADO;4;1994;1994/1994;NÃO;NA;EM FUNCIONAMENTO;31OCT2013:00:00:00;125095;60753;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016003P5;ENGENHARIA DE PRODUÇÃO;PRODUCTION ENGINEERING;RJ;MESTRADO;3;1994;1994;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;124496;60288;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016005P8;ENGENHARIA E CIÊNCIA DOS MATERIAIS;MATERIALS SCIENCE AND ENGINEERING;RJ;MESTRADO/DOUTORADO;4;1994;1994/1994;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;120621;56732;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016008P7;CIÊNCIA ANIMAL;ANIMAL SCIENCE;RJ;MESTRADO/DOUTORADO;4;1994;1994/1994;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;124477;60251;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016009P3;ENGENHARIA DE RESERVATÓRIO E DE EXPLORAÇÃO;EXPLORATION AND RESERVOIR ENGENEERING;RJ;MESTRADO/DOUTORADO;3;1995;1995/2006;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;122181;58209;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016010P1;POLÍTICAS SOCIAIS;SOCIAL POLICIES;RJ;MESTRADO/DOUTORADO;4;1999;1999/2015;NÃO;NA;EM FUNCIONAMENTO;16MAY2012:00:00:00;122532;58533;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016011P8;COGNIÇÃO E LINGUAGEM;COGNITION AND LANGUAGE;RJ;MESTRADO/DOUTORADO;4;1999;1999/2014;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;124483;60257;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016012P4;ENGENHARIA CIVIL;CIVIL ENGINEERING;RJ;MESTRADO/DOUTORADO;4;2003;2003/2010;NÃO;NA;EM FUNCIONAMENTO;27AUG2010:00:00:00;124820;60513;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016013P0;CIÊNCIAS NATURAIS;NATURAL SCIENCE;RJ;MESTRADO/DOUTORADO;4;2003;2003/2006;NÃO;NA;EM FUNCIONAMENTO;25FEB2014:00:00:00;121965;57996;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016014P7;ECOLOGIA E RECURSOS NATURAIS;ECOLOGY AND NATURAL RESOURCES;RJ;MESTRADO/DOUTORADO;5;2005;2005/2005;NÃO;NA;EM FUNCIONAMENTO;21JAN2013:00:00:00;124360;60139;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016015P3;GENÉTICA E MELHORAMENTO DE PLANTAS;GENETICS AND PLANT BREEDING;RJ;MESTRADO/DOUTORADO;6;2005;2005/2005;NÃO;NA;EM FUNCIONAMENTO;14FEB2014:00:00:00;121642;57705;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016017P6;SOCIOLOGIA POLÍTICA;POLITICAL SOCIOLOGY;RJ;MESTRADO/DOUTORADO;3;2007;2007/2007;NÃO;NA;EM FUNCIONAMENTO;17NOV2011:00:00:00;123521;59427;AVALIAÇÃO
2016;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;CAMPOS DOS GOYTACAZES;ACADÊMICO;31033016018P2;BIOTECNOLOGIA VEGETAL;PLANT BIOTECHNOLOGY;RJ;MESTRADO/DOUTORADO;4;2016;2016/2016;SIM;UVV;EM FUNCIONAMENTO;03AUG2016:00:00:00;125376;60990;ACOMPANHAMENTO
2016;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;31034012;1030;IBMEC;FACULDADE DE ECONOMIA E FINANÇAS DO IBMEC;PARTICULAR;PRIVADA;NÃO INFORMADO;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31034012001P9;ADMINISTRAÇÃO;ADMINISTRATION;RJ;MESTRADO PROFISSIONAL;4;1999;1999;NÃO;NA;EM FUNCIONAMENTO;30SEP2013:00:00:00;124702;60396;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;31034012;1030;IBMEC;FACULDADE DE ECONOMIA E FINANÇAS DO IBMEC;PARTICULAR;PRIVADA;NÃO INFORMADO;SUDESTE;RIO DE JANEIRO;PROFISSIONAL;31034012002P5;ECONOMIA;ECONOMICS;RJ;MESTRADO PROFISSIONAL;4;2000;2000;NÃO;NA;EM FUNCIONAMENTO;30SEP2013:00:00:00;124836;60530;AVALIAÇÃO
